,User Name,Followers,Tweet,Polarity
533,Cheshire & Merseyside Health & Care Partnership,1799,podcast episode 5 of our bekindtoyourmind podcasts is live it focuses on how physical activity such as walkin,0.04545454545454545
534,Yahoo India,102270,covid 19 why indian govt is advising against the use of valved n95 masks covid19 n95mask,0.0
541,UK in Belgium🇬🇧🇧🇪,6477,we have updated the covid19 travel advice for belgium please note that we have included additional informati,0.0
542,Blood Donors India,1215923,need plasma from o ve covid19 recovered patient,0.0
544,Baaghi TV باغی ٹی وی,37166,corona cases worldwide reach 15 945 037 and fatalities surge to 642 000 covid19,0.0
550,BERNAMA,824790,covid 19 malaysia s lab testing capacity increases to 37 000 cases daily dr adham dradhambaba covid19,0.0
551,IndiaToday,5281698,bollywood actress asli jacqueline talks about her journey in the entertainment industry life during covid19 and,0.0
553,IANS Tweets,52155,organisers of the detroitmarathon have announced that the 2020 edition of the race slated to be held in october,0.0
554,The Quint,553282,live a comprehensive town wide lockdown has been imposed in wb s kalimpong municipality for seven days starting,0.012121212121212116
555,Lucie Morris-Marr,20758,you can take our freedom you can stop us seeing friends you can make us wear masks but damn you covid19 you can,0.0
557,Daily News Egypt,271806,unemployed young namibian starts business by teaching local cuisine amid covid19,0.05
561,COSLA,15489,every day this week we re celebrating the work carried out by localgovernmentworkforce during the covid19 pandemi,0.0
562,NHS Business Services Authority,3366,distance slows the spread of covid19 if you need to go out limit contact with others keep a 1 metre distanc,0.0
564,Mumbai Mirror,374034,students believe it s an opportunity to talk about personal pursuits during the lockdown which they couldn t have,0.0
565,Dublin Rape Crisis,10012,the drcc trains teachers amp youth workers throughout the year delivering specialist bodyright youth programmes amp wo,0.0
566,H & FW Dept Odisha,275039,a patient suffering from carcinoma stomach amp carcinoma breast was administered chemotherapy at dhh sonepur in pres,0.0
567,Janta Ka Reporter,163330,in letter to up cm yogi adityanath congress leader priyanka gandhi vadra says amid explosive rise in covid19 ca,0.0
568,Simon Carswell,26793,i am definitely not going to a nursing home until you drag me the covid19 pandemic has exposed the risks inher,-0.05
569,The New Indian Express,445259,puducherry registered over 139 new covid19 cases and three deaths in the last 24 hours taking the total tally to,0.04545454545454545
571,Mirror Now,85273,amid the rising number of covid19 cases the jammu administration has imposed a weekend lockdown to further conta,0.0
572,tv9gujarati,515324,maharashtra police s covid19 tally touches 8233 93 died gujarat,0.0
579,Business Standard,1969506,here is everything you need to know about vaccine trials and how you can participate covid19 vaccine,0.0
581,Arirang News,7093,entry ban on new foreign students u s to not allow international students to enter if taking courses online onl,0.0037878787878787845
582,Deccan Herald,57160,covid19 the minister also announced a 500 per body incentive for the personnel who conduct the last rites,0.0
584,Arirang News,7093,record high covid 19 cases s korea sees single day covid 19 case record of 113 on sat covid19 coronavirus,0.04428571428571429
587,NEWS9,25593,bignews cops check commuters valid passes and ids in guwahati assam following covid19 lockdown imposed in the,0.0
588,Royal Society of Chemistry,93878,we plan to create a series of profiles about life as a librarian if you have a story to share about your work we d,0.0
592,Dr C Vijayabaskar,505937,visited gmcomandurar with hs dme and officials inspected the upgraded facilities for covid19 and oxygen tanks i,0.0
593,The Hindu - Chennai,90251,many private hospitals are finding it difficult to access drugs remdesivir and tocilizumab for covid19 patients s,0.0
598,CGTN Africa,146474,health authorities in egypt reported 659 new covid19 cases friday bringing the total infections in the country t,0.06818181818181818
599,Chaitanya Prasad,9129,basic protocols to prevent covid19 at work places a must for all ddnewslive ddindialive ddnewshindi,0.0
600,ET NOW,566819,assam police personnel check ids of commuters in guwahati amid covid19 induced lockdown from agencies,0.0
603,World News Network,20122,ukraine reports highest daily number of coronavirus cases in a month covid19 infections maksymstepanov,0.0
608,SADAG,20107,join us next tuesday as ronaldabvajee will be in conversation with thesadag operations manager vanishaa gordhan amp,0.0
610,Gauteng Health,64239,datsme l hi datsme l mathata a gago a tlo fela tshepa modimo together we can beat the coronavirus,0.0
611,OTV,533546,111 new covid19 cases reported from bhubaneswar total cases 1828 active cases 952 recovered 863 deaths 11,0.0010101010101010073
612,World Health Organization Western Pacific,182829,follow advice from your national health authority on what to do if you have covid19 symptoms in some situations,0.0
613,Hindustan Times,7647677,21 existing drugs identified that block covid19 causing coronavirus in lab studies,0.0
614,The New Indian Express,445259,sumisukanya puducherry s ongoing legislative assembly session will now be conducted in an open space after opposit,0.0
615,ROB Chandigarh,5305,indiafightscorona fight the infodemic of covid19 with facts do not forward unverified news or information c,0.0
616,Arab News,285820,breaking palestine reports 382 new coronavirus cases and one covid19 related death,0.06818181818181818
619,OTV,533546,plasma donation opposition slams odisha govt over covid19 politics,0.0
620,CGTN Africa,146474,health authorities in algeria registered 675 new covid19 cases friday the highest daily record since the outbrea,0.06818181818181818
621,FAO in Emergencies,37076,protecting and rebuilding livelihoods cannot wait until a later date it must be placed at the core of the covid19,0.0
624,NEWS9,25593,inadequate availability of antigen testing kits is hampering bihar s aim to ramp up testing bihar covid19 wa,0.0
627,TOI Lucknow News,30131,in letter to up cm yogi adityanath congress leader priyanka gandhi vadra says amid explosive rise in covid19 ca,0.0
628,Belfast Telegraph,185593,coronavirus updates number of covid 19 patients in republic s hospitals at lowest since april peak coronavirus,0.0
629,DW Business,26385,the covid19 pandemic has left thousands of moroccan women stranded in spain and living in abject conditions,0.0
630,Namal Rajapaksa,331876,salmaanfaris95 i understand amp empathise with this situation that we have been fighting since the beginning of,0.0
631,ETRealty,9844,etrealty about 97 construction workers yet to receive one time relief in karnataka constructionworkers covid19,0.0
632,Gulf Today,41022,covid19 sobbing woman begs peru president to save husband screams mr president don t go,0.0
633,ANI,4515256,assam police personnel check ids of commuters in guwahati amid covid19 induced lockdown,0.0
634,Official PDP Nigeria,614081,obasekiflagoff edoispdp in line with the inecnigeria and ncdcgov guidelines on covid19 the 2 meters sitting,0.0
636,NICD,77814,as of 18 july 28 154 covid19 admissions were reported from 308 facilities 88 public sector and 220 private secto,0.0
637,Richmond Council,23686,exercise compassion walk your litter home to reduce risks associated with covid19 preventthespread,0.0
639,Stefan Simanowitz,37321,breaking almost 5 months ago i stumbled into the covid19 scandal i ve been up to my neck in it ever since i,0.0
640,SADAG,20107,listen to the sabcnews podcast as prof ina rothman shares statistics on mental health in the south african workpl,-0.05
641,Scottish Labour,44081,covid19 has brought into sharp focus just how fragile and unequal scotland s labour market really is the impact o,0.025000000000000005
642,ORF Mumbai,2670,watch niranjan hiranandani n hiranandani co founder and managing director of hiranandani group hiranandanigrp,0.0
643,People Matters,19880,amid the covid19 crisis hr professionals are facing the challenge of redefining their strategies on leadership,0.0
645,The Weather Channel India,39410,iitkharagpur develops portable low cost covid19 rapid test that can churn out results in one hour,0.0
647,CNBC-TV18,789186,vocalforlocal shereenbhan decodes the mind of the post covid19 shopper with homegrown amp indie brands shubhra,0.0
648,ABS-CBN News,7015091,komportableng pag aantay an official admits physical distancing measures were violated when stranded individuals,0.0
649,Conversation Africa,25165,in response to covid19 regulations were amended to allow prescriptions to be extended for up to 12 months allowi,0.0
650,BMC,67850,update on newly detected amp cured covid19 cases in the last 24 hrs under the bmc area on 25th july 2020 till 9am,0.06818181818181818
651,Hindustan Times,7647677,managing publicity and news priyankagandhi slams up govt over covid19 handling in letter to cm,0.0
652,Ministry of Health,1911088,coronavirusupdates 32 223 covid19 patients recovered in the last 24 hours taking the recovery rate to another h,0.0
655,ABS-CBN News Showbiz,452101,youtuber mika salamanca arrested in hawaii for breaking covid19quarantine rules with tiktok vid covid19,0.0
656,Africa CDC,91755,to date africa s covid19 deaths pass 17 000 mark amp cases pass 800 000 for almost 500 000 recoveries as the pand,0.0
658,Salford City Council,31621,with our betteroff portal you can find out if you re entitled to benefits and get help with debt problems it also,0.0
659,Virgin Radio Oman,1056,new covid 19 cases reported in oman today 1 067 total cases 74 858 new recoveries 1 054 total recoveries 54 061,0.06818181818181818
660,Mirror Now,85273,kashmir continues to be under lockdown as covid19 cases spike the rise in the number of symptomatic patients amp i,0.0
664,CNNNews18,4499431,alert comprehensive town wide lockdown to be imposed in kalimpong municipality for seven days starting 9 am on 2,-0.05
665,Department of Government Information,3425,the kap chanting kap kapeema was done in sabaragamuwa before sunrise in 20th of july to mark the start of kandy,0.0
